date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2020-02-03,1671.883544921875,1693.3261652158585,1593.1620411529957,1593.1620411529957,584886.0,,,-1.5493424634987565,0.0214732782360105,-0.0470855186104233,0.0128254269617718,-0.0470855186104233,Healthcare,11.0,1658.7420166015625,1648.853759765625,1614.8413248697916,,,
2020-02-04,1647.4339599609375,1680.8055512925253,1637.52594329182,1671.8834021389357,384789.0,,,-1.5640533266919805,-0.0146239760748886,0.0148409239898017,0.0202567096118251,-0.0060142117437912,Healthcare,11.0,1657.4209228515624,1653.2753662109376,1626.523836263021,,,
2020-02-05,1634.026123046875,1657.2433519936544,1626.6814579354727,1657.2433519936544,438855.0,,,-1.572120574249555,-0.0081386187488695,0.0142086032893327,0.0142086032893327,-0.0044948272293878,Healthcare,11.0,1651.3972412109374,1655.5428466796875,1636.0867431640625,,,
2020-02-06,1621.8017578125,1642.1598301663516,1599.2745838997716,1642.1598301663516,552992.0,1602.66337890625,,-1.579475748780092,-0.0074811320712431,0.0125527502087003,0.0125527502087003,-0.013890214265838,Healthcare,11.0,1642.3765625,1651.4170166015624,1639.60302734375,1602.66337890625,,
2020-02-07,1639.645751953125,1654.77879581123,1604.9924811323697,1626.4844433298265,554048.0,1611.4006286621093,,-1.5687393474447395,0.0110025741769407,-0.0080269220394839,0.0092294593756478,-0.0211346083624933,Healthcare,11.0,1642.9582275390626,1650.8698486328126,1642.5310628255208,1611.4006286621093,,
2020-02-10,1642.15966796875,1677.5523400585769,1611.4006459606137,1639.4978734980118,778081.0,1620.3843566894532,,-1.5672267706609535,0.0015332067994751,-0.0016209108789224,0.0215525157389875,-0.018730835136259,Healthcare,11.0,1637.0134521484374,1647.877734375,1644.9069905598958,1620.3843566894532,,
2020-02-11,1673.953857421875,1678.8339742901971,1645.4130382988562,1646.8918397113475,606839.0,1630.472235107422,,-1.548096794748003,0.0193612046826435,-0.0161665254932455,0.0029153234103107,-0.0170499437582919,Healthcare,11.0,1642.317431640625,1649.8691772460938,1649.6227213541667,1630.472235107422,,
2020-02-12,1659.8067626953125,1692.6854249761182,1646.9412619829136,1680.904354617018,728165.0,1638.933447265625,,-1.5566088400623326,-0.0084513050726207,0.0127108723713389,0.019808728955541,-0.0077512039362382,Healthcare,11.0,1647.4735595703123,1649.435400390625,1652.8530843098958,1638.933447265625,,
2020-02-13,1671.53857421875,1682.8760520149845,1631.6109350233153,1651.3282877124188,902548.0,1644.0575012207032,,-1.5495500259922486,0.0070681791321217,-0.0120908286641109,0.0067826599823059,-0.0238867590681215,Healthcare,11.0,1657.4209228515624,1649.8987426757812,1653.418318684896,1644.0575012207032,1613.6148876953123,
2020-02-14,1680.3126220703125,1723.0006134008013,1650.7858176934592,1696.677998803218,3179224.0,1648.2868713378907,,-1.5442708436338832,0.0052490848771846,0.0097394833068276,0.0254047912095625,-0.0175722088788891,Healthcare,11.0,1665.554296875,1654.256262207031,1655.7646647135416,1648.2868713378907,1622.2313623046875,
2020-02-17,1690.8125,1712.4522485549503,1676.0737052160937,1702.593571246056,808709.0,1652.5014587402345,,-1.5379532612284572,0.0062487645404642,0.006967698219676,0.0127984318515212,-0.0087169894851772,Healthcare,11.0,1675.28486328125,1656.1491577148438,1657.0134440104166,1652.5014587402345,1631.3644580078126,
2020-02-18,1749.81640625,1759.1821483372837,1680.7071123907633,1691.7487812398106,1860803.0,1659.8313842773437,,-1.5024517018319952,0.0348967766975936,-0.0331849814659316,0.0053524141468961,-0.0394951685287621,Healthcare,11.0,1690.457373046875,1666.38740234375,1663.398575846354,1659.8313842773437,1642.4692626953124,
2020-02-19,1755.3372802734375,1767.2662542899466,1725.9583773461832,1749.8164457243686,1029649.0,1667.0306823730468,,-1.4991298940141704,0.0031551161617401,-0.0031451702251825,0.0067958301521693,-0.01673689908909,Healthcare,11.0,1709.5634765625,1678.5185180664062,1669.4780924479169,1667.0306823730468,1653.059453125,
2020-02-20,1775.251953125,1787.821766539841,1753.119270975764,1764.7032166717938,799535.0,1672.6402770996094,,-1.487147603585715,0.0113452115871773,-0.0059421066596417,0.0070805799665305,-0.012467347020954,Healthcare,11.0,1730.30615234375,1693.8635375976562,1676.7012125651042,1672.6402770996094,1661.3072314453125,1633.0634318033854
2020-02-24,1772.0478515625,1787.920417829563,1739.3170920174318,1770.6183915336871,708469.0,1678.986798095703,,-1.4890754522513852,-0.0018048714476048,-0.0008066712349513,0.0089571882909746,-0.0184705844801018,Healthcare,11.0,1748.6531982421875,1707.1037475585938,1685.7219075520834,1678.986798095703,1668.36013671875,1643.301668294271
2020-02-25,1768.3438720703125,1787.6525430673782,1756.047636228618,1775.8007030028432,459592.0,1683.799951171875,,-1.4913040682245042,-0.0020902254354596,0.0042168443877381,0.0109190702679675,-0.0069535320793113,Healthcare,11.0,1764.15947265625,1719.72216796875,1692.1525960286458,1683.799951171875,1674.8330615234374,1653.4969604492187
2020-02-26,1745.381103515625,1774.7637932305931,1741.233007310542,1763.899605436823,494854.0,1688.3670349121094,,-1.5051203414776235,-0.0129854656197629,0.0106100048200921,0.0168345409812127,-0.0023766134494797,Healthcare,11.0,1763.272412109375,1726.864892578125,1698.6824055989584,1688.3670349121094,1680.51958984375,1662.6031209309897
2020-02-27,1773.2330322265625,1780.7391743507935,1733.430549876872,1743.208343166473,919960.0,1693.8214599609375,,-1.488362350960049,0.0159575055870817,-0.0169321733322264,0.0042330263354082,-0.0224462784227025,Healthcare,11.0,1766.8515625,1738.20751953125,1707.9628662109376,1693.8214599609375,1686.9948583984376,1672.0248046875
2020-02-28,1714.368896484375,1777.5292860089478,1704.7885857387605,1758.5169572101302,1234826.0,1696.194647216797,,-1.5237798130263451,-0.0331959390967777,0.0257517858707589,0.036841772884526,-0.0055882434435557,Healthcare,11.0,1754.674951171875,1742.4905517578125,1714.1340087890626,1696.194647216797,1689.0472119140625,1676.8685180664063
2020-03-02,1707.2083740234375,1755.9490463778668,1690.0724906690875,1728.393491739783,980080.0,1699.718194580078,,-1.5280881669915825,-0.0041767687664081,0.0124092161441415,0.0285499257712522,-0.0100373707246791,Healthcare,11.0,1741.7070556640624,1745.180126953125,1718.63818359375,1699.718194580078,1691.530849609375,1680.5846232096353
2020-03-03,1704.3936767578125,1731.5541492831846,1674.072761109304,1717.4307759078974,672514.0,1701.343701171875,,-1.529781718291987,-0.0016487133664834,0.0076491126010773,0.0159355628313748,-0.0177898545752566,Healthcare,11.0,1728.9170166015624,1746.5382446289063,1722.7871175130208,1701.343701171875,1692.8233642578125,1683.8470540364583
2020-03-04,1733.57861328125,1750.1218075683662,1690.5169495778653,1705.677405005964,1164850.0,1705.6509338378903,,-1.512221681621215,0.017123354141371,-0.0160945734225894,0.0095428001709156,-0.0248397525058753,Healthcare,11.0,1726.5565185546875,1744.914465332031,1726.762101236979,1705.6509338378903,1696.004931640625,1688.1924112955728
2020-03-05,1705.875,1747.0107905314512,1697.3812043959026,1743.1589179426262,661463.0,1709.2433776855469,,-1.5288904334871294,-0.015980592439828,0.0218561840361257,0.0241141880451094,-0.0049791430228459,Healthcare,11.0,1713.084912109375,1739.9682373046876,1729.8333170572917,1709.2433776855469,1697.674150390625,1691.3432006835938
2020-03-06,1668.047607421875,1688.8870670014871,1652.3438965458995,1679.010534445923,498503.0,1711.5556701660155,,-1.551650476165246,-0.0221747739887887,0.0065723106314645,0.0124933242234144,-0.0094144260667997,Healthcare,11.0,1703.820654296875,1729.247802734375,1729.6005859375,1711.5556701660155,1697.7198486328125,1691.509452311198
2020-03-09,1620.6405029296875,1651.109586484498,1586.2701160714578,1629.6281248388943,486073.0,1710.6054077148438,,-1.5801744543712428,-0.0284207143017096,0.005545722134526,0.0188006430172085,-0.0212079031692081,Healthcare,11.0,1686.507080078125,1714.1070678710937,1725.6224446614583,1710.6054077148438,1697.0759716796874,1690.6935546875
2020-03-11,1609.1341552734375,1622.5169058488302,1591.109482366431,1608.8872419459442,617459.0,1708.954132080078,,-1.5870976110013124,-0.0070998766447275,-0.0001534448365813,0.0083167401123982,-0.0112014730704312,Healthcare,11.0,1667.45517578125,1698.1860961914062,1720.1772216796876,1708.954132080078,1694.56599609375,1688.595332845052
2020-03-12,1489.38134765625,1570.4183584645352,1462.0233963257597,1560.492393432941,1279868.0,1699.7255065917968,,-1.6591506610909357,-0.0744206486604829,0.0477453580901856,0.0544098467030007,-0.0183686678858586,Healthcare,11.0,1618.61572265625,1672.5861206054688,1702.8148844401042,1699.7255065917968,1688.2438916015626,1683.1067301432292
2020-03-13,1494.961669921875,1578.7640411099485,1361.974108658504,1363.060503341755,828569.0,1691.483251953125,,-1.6557930843649966,0.0037467383853077,-0.0882304671978733,0.0560565350096586,-0.0889571712365847,Healthcare,11.0,1576.433056640625,1644.758984375,1685.4565104166666,1691.483251953125,1682.6813134765623,1677.4673014322916
2020-03-16,1454.6160888671875,1521.8752665251368,1346.5173434927178,1413.332125311371,1197701.0,1680.6371276855468,,-1.6800682744876465,-0.0269877026725346,-0.0283813467153157,0.0462384392505439,-0.0743142786621133,Healthcare,11.0,1533.7467529296875,1618.7837036132812,1664.0807861328126,1680.6371276855468,1675.99388671875,1670.3909993489583
2020-03-17,1409.1346435546875,1500.1962488326546,1397.9741106809745,1474.3692060303767,610719.0,1667.0782287597656,,-1.7074336191710533,-0.0312669752937488,0.0462940591050464,0.0646223593284562,-0.0079201323484316,Healthcare,11.0,1491.4455810546874,1588.9763305664062,1639.886572265625,1667.0782287597656,1666.7734423828124,1662.8042399088542
2020-03-18,1266.863037109375,1436.0481219899964,1218.3199663000669,1436.0481219899964,1731130.0,1645.8807556152344,,-1.7930358141384133,-0.1009638128592294,0.1335464686590384,0.1335464686590384,-0.0383175366139576,Healthcare,11.0,1422.991357421875,1545.2232666015625,1606.4545166015623,1645.8807556152344,1651.7615771484377,1649.303556315104
2020-03-19,1165.5296630859375,1232.838261202959,1039.3569509940664,1180.344462940169,2412020.0,1616.666418457031,,-1.8540062316137305,-0.0799876316974656,0.0127107874843843,0.0577493651588503,-0.10825354007534,Healthcare,11.0,1358.2210205078125,1488.418371582031,1567.79775390625,1616.666418457031,1631.424609375,1633.240079752604
2020-03-20,1346.1220703125,1383.1097601999998,1135.801339974632,1175.5543868737443,2002316.0,1596.2056579589844,,-1.745347119375651,0.1549444968636949,-0.1267104129710604,0.0274772182279969,-0.1562419448995753,Healthcare,11.0,1328.4531005859376,1452.4430786132812,1539.3236897786458,1596.2056579589844,1618.8772216796874,1623.6432779947916
2020-03-23,1144.3446044921875,1283.3073858180437,1134.813725332163,1211.5543441724435,816579.0,1564.6602905273437,1605.7021752929688,-1.8667528896535708,-0.1498953700190579,0.0587320807180113,0.1214343832970856,-0.0083286792480261,Healthcare,11.0,1266.3988037109375,1400.0727783203124,1501.3220703125,1564.6602905273437,1597.789462890625,1607.7280395507812
2020-03-24,1141.727294921875,1249.3815121766193,1110.270559221996,1234.5667116369757,1641749.0,1533.1442626953126,1599.2387060546876,-1.8683276764274444,-0.002287169057326,0.0813148788927335,0.0942906574394464,-0.0275518819947556,Healthcare,11.0,1212.917333984375,1352.1814575195312,1463.6233317057292,1533.1442626953126,1576.2460498046876,1591.1307576497395
2020-03-25,1169.1346435546875,1207.1098663280984,1058.8138134821163,1165.4309435223072,2323541.0,1503.1838012695312,1593.3716967773437,-1.8518371815225017,0.0240051619635561,-0.0031678986272439,0.0324814793426611,-0.0943610991948258,Healthcare,11.0,1193.3716552734377,1308.1815063476563,1427.9393961588542,1503.1838012695312,1555.378935546875,1575.3632568359376
2020-03-26,1200.8385009765625,1319.80143908491,1118.023777933932,1175.3076817503347,2809679.0,1475.9566711425782,1587.944541015625,-1.8327615567224969,0.0271173706096683,-0.0212608266685864,0.0990665589182915,-0.0689640804948231,Healthcare,11.0,1200.4334228515625,1279.3272216796877,1392.423388671875,1475.9566711425782,1533.4198193359375,1559.5927449544272
2020-03-27,1152.5914306640625,1243.4555365947342,1116.3446018495872,1243.4555365947342,2480908.0,1444.9245910644531,1581.184719238281,-1.8617909268314377,-0.0401778176443075,0.0788346186803772,0.0788346186803772,-0.0314481158285132,Healthcare,11.0,1161.727294921875,1245.0901977539063,1355.5378173828126,1444.9245910644531,1509.3099853515623,1542.685567220052
2020-03-30,1084.6904296875,1152.5916061418734,1066.813925889964,1124.937308822274,1207547.0,1413.4406677246093,1571.4973779296874,-1.902645703615791,-0.0589115962257688,0.0371044844070109,0.0625995902572273,-0.0164807426232073,Healthcare,11.0,1149.7964599609377,1208.0976318359376,1316.6473388671875,1413.4406677246093,1481.6875244140624,1523.1239624023438
2020-03-31,1124.986572265625,1140.8383358531532,1034.1224660264663,1108.1470347862598,1882578.0,1384.3295776367188,1562.082604980469,-1.8784002597103613,0.0371499014605801,-0.0149686564217844,0.0140906247046168,-0.0807690584752192,Healthcare,11.0,1146.4483154296877,1179.6828247070312,1283.6037434895834,1384.3295776367188,1455.8050732421875,1504.6130940755208
2020-04-01,1075.406494140625,1124.9373414983354,1066.7152156399106,1121.9743809851702,1017298.0,1352.8802185058594,1551.4603198242187,-1.9082316759724995,-0.0440717065850395,0.0433025903212147,0.0460577908238235,-0.008081854208682,Healthcare,11.0,1127.702685546875,1160.5371704101562,1248.0218994140623,1352.8802185058594,1428.087578125,1484.099560546875
2020-04-03,1174.86328125,1224.1470949570291,1074.6164499675738,1080.6904226045915,2397409.0,1324.9444519042968,1542.8932275390623,-1.848390366144902,0.0924829705337167,-0.0801564404542568,0.0419485522218325,-0.0853263804242552,Healthcare,11.0,1122.5076416015625,1161.4705322265625,1227.0540283203125,1324.9444519042968,1405.266865234375,1464.9344563802083
2020-04-07,1210.8134765625,1262.8628761619502,1197.529588323468,1220.7394401383972,1473088.0,1300.191375732422,1534.882470703125,-1.8267597983517547,0.0305994713480624,0.0081977643691883,0.0429871327062021,-0.0109710442575721,Healthcare,11.0,1134.15205078125,1147.9396728515626,1208.1108154296876,1300.191375732422,1382.7700830078124,1446.7836629231772
2020-04-08,1248.344482421875,1321.8753513155525,1196.0482824587093,1210.764342416622,2070258.0,1279.2062194824218,1526.5881591796874,-1.8041780860820595,0.0309965214179194,-0.0301039821414879,0.0589027066879987,-0.0418924429110364,Healthcare,11.0,1166.882861328125,1158.3396606445312,1194.359375,1279.2062194824218,1364.1291064453126,1429.2200805664063
2020-04-09,1264.048095703125,1283.9493345005133,1241.1345865742223,1250.3691211366536,1156777.0,1261.3765991210937,1518.9667724609376,-1.794729512333718,0.0125795511594555,-0.0108215617846902,0.0157440518798599,-0.0181270864667194,Healthcare,11.0,1194.695166015625,1170.5717407226562,1184.6869384765623,1261.3765991210937,1346.4026953125,1412.2867553710937
2020-04-13,1263.6038818359375,1283.9495193374198,1214.6162935184666,1283.9495193374198,1027810.0,1244.1000854492188,1510.7972338867187,-1.7949967876040005,-0.0003514216497754,0.0161012780935125,0.0161012780935125,-0.0387681527586754,Healthcare,11.0,1232.3346435546875,1180.0186645507813,1184.4696614583331,1244.1000854492188,1328.771103515625,1395.462089029948
2020-04-15,1343.751953125,1397.4802044945002,1275.6531752321143,1279.0112210834995,2274130.0,1236.8186157226562,1504.591484375,-1.7467731750634232,0.0634281616582345,-0.0481790793985011,0.0399837568567256,-0.0506780866323703,Healthcare,11.0,1266.1123779296877,1194.310009765625,1196.3511474609377,1236.8186157226562,1313.178037109375,1382.0744506835938
2020-04-16,1405.875244140625,1422.2209568350715,1317.5791228543123,1353.825955959496,1281806.0,1232.3642944335938,1499.4260986328125,-1.70939473953154,0.0462312191406698,-0.0370226934417252,0.0116267163552183,-0.062805090035059,Healthcare,11.0,1305.1247314453126,1219.6383911132812,1200.3346923828126,1232.3642944335938,1301.178046875,1369.829191080729
2020-04-17,1357.1346435546875,1453.8259448412032,1343.2087533858944,1432.0975679481962,1718038.0,1227.4902221679688,1493.2306884765626,-1.7387210576805336,-0.0346692217457256,0.0552361733226125,0.0712466531937141,-0.0102612443318944,Healthcare,11.0,1326.882763671875,1246.8828125,1214.5206949869792,1227.4902221679688,1288.7415283203125,1357.9213826497396
2020-04-20,1433.0357666015625,1446.912346201665,1356.0482261671575,1367.9000679107892,1859711.0,1228.6852783203126,1489.1566552734375,-1.6930527553703487,0.055927481777394,-0.0454529469597554,0.0096833449126052,-0.0537233907406096,Healthcare,11.0,1360.6802978515625,1277.6877319335938,1233.941259765625,1228.6852783203126,1281.2373388671874,1348.782295735677
2020-04-21,1334.468017578125,1415.3568613368554,1313.6778636929023,1398.517321353762,1669510.0,1232.06552734375,1482.4083447265623,-1.7523591474201317,-0.0687824765582721,0.0479961324902171,0.0606150486135534,-0.0155793571755686,Healthcare,11.0,1374.853125,1303.5938842773437,1244.963484700521,1232.06552734375,1270.250693359375,1336.4514404296874
2020-04-22,1331.6531982421875,1351.4555776270793,1295.2087617319985,1334.5667277018206,1272533.0,1240.3717041015625,1476.0927294921876,-1.7540527721679864,-0.0021093194432984,0.0021879040755348,0.014870522904185,-0.0273678136006405,Healthcare,11.0,1372.4333740234374,1319.2728759765623,1253.684464518229,1240.3717041015625,1263.9415673828123,1323.0539265950522
2020-04-23,1366.9617919921875,1399.406183386757,1344.9865029500183,1355.060519813747,1301177.0,1241.4136901855468,1470.7514428710938,-1.7328082441716526,0.0265148567184069,-0.0087063678357064,0.0237346731888428,-0.0160760082475625,Healthcare,11.0,1364.65068359375,1334.8877075195312,1267.9758219401042,1241.4136901855468,1258.821572265625,1311.7568196614584
2020-04-24,1342.7147216796875,1360.4924818784625,1324.5418760305315,1343.2085483518756,755944.0,1251.3321960449218,1465.1697021484374,-1.7473972580454489,-0.01773792834192,0.0003677822728944,0.0132401618241999,-0.0135344056006343,Healthcare,11.0,1361.76669921875,1344.3247314453124,1285.17744140625,1251.3321960449218,1254.345517578125,1300.9123901367188
2020-04-27,1401.38134765625,1405.7763567921627,1353.183816459019,1353.183816459019,1179779.0,1264.314898681641,1460.4044140625,-1.7120986339531334,0.0436925469195516,-0.0343928733444606,0.0031361978259973,-0.0343928733444606,Healthcare,11.0,1355.4358154296874,1358.058056640625,1303.603759765625,1264.314898681641,1254.0353857421876,1293.6037516276042
2020-04-28,1408.8380126953125,1440.1960052181687,1399.5541680524498,1412.1467477269823,1214114.0,1276.300067138672,1455.7379809570311,-1.7076120964743746,0.0053209392657704,0.0023485560453753,0.0222580539709202,-0.0065897175964902,Healthcare,11.0,1370.309814453125,1372.5814697265623,1325.8325276692708,1276.300067138672,1259.714384765625,1286.9272135416666
2020-04-29,1400.443115234375,1411.159251265663,1358.0234491745157,1402.4678529656817,1010961.0,1286.2802978515624,1450.2677661132811,-1.7126631510532684,-0.0059587386096126,0.0014457836303958,0.0076519609505842,-0.0302901743015533,Healthcare,11.0,1384.0677978515623,1378.2505859375,1340.871183268229,1286.2802978515624,1269.1109228515625,1283.9626057942708
2020-04-30,1377.1346435546875,1424.0976160440086,1370.122327766696,1424.0976160440086,731401.0,1297.5074584960937,1444.6143237304686,-1.7266874274845796,-0.0166436404493206,0.0341019469004855,0.0341019469004855,-0.0050919609210405,Healthcare,11.0,1386.1023681640625,1375.3765258789062,1351.9592610677084,1297.5074584960937,1270.35142578125,1280.035038248698
2020-05-04,1354.8134765625,1409.5294960106964,1338.764109699631,1377.4307622849583,1532116.0,1311.0136108398438,1438.2798217773438,-1.7401176609408855,-0.0162084129512359,0.0166940218072262,0.0403863855761346,-0.011846181884454,Healthcare,11.0,1388.522119140625,1375.1444091796875,1359.0571940104169,1311.0136108398438,1278.7701806640623,1276.7082845052084
2020-05-05,1330.961669921875,1384.4925554214417,1317.9740038705722,1381.7270777339525,652241.0,1321.3123657226563,1431.292802734375,-1.7544688519718197,-0.01760523278905,0.038141900671758,0.0402197048264423,-0.0097581067470298,Healthcare,11.0,1374.43818359375,1364.9369995117188,1363.5180989583334,1321.3123657226563,1286.3395556640626,1274.102518717448
2020-05-06,1289.6285400390625,1342.2210881968876,1246.1717866316578,1333.3322068181003,1621448.0,1332.023468017578,1423.2691235351565,-1.779338231964375,-0.0310550865715304,0.0338885697874784,0.0407811602527283,-0.0336971089412214,Healthcare,11.0,1350.5962890625,1360.4530517578123,1365.253076171875,1332.023468017578,1291.1593115234375,1274.8613688151042
2020-05-07,1255.45556640625,1318.5172080100556,1249.875300926386,1277.97399020516,935845.0,1336.0530822753906,1413.3819067382813,-1.7998994783340423,-0.0264983075140205,0.0179364562167414,0.0502300864253761,-0.0044448132050085,Healthcare,11.0,1321.598779296875,1352.8332885742188,1359.366650390625,1336.0530822753906,1293.343994140625,1277.8588989257812
2020-05-08,1298.5667724609375,1311.109922743273,1260.4432537747086,1264.4927292709992,1250585.0,1340.4407470703125,1404.246496582031,-1.7739602627858584,0.0343390934799019,-0.0262397313042007,0.0096592262703325,-0.0293581504584321,Healthcare,11.0,1305.885205078125,1345.9937866210937,1352.212752278646,1340.4407470703125,1299.1830078125,1276.2737223307292
2020-05-11,1288.0975341796875,1325.1839680967985,1266.5667620946217,1303.7025063445303,717988.0,1342.428399658203,1394.503408203125,-1.780259409881353,-0.0080621485958781,0.0121147442260889,0.0287916348979961,-0.016715172192902,Healthcare,11.0,1292.5420166015624,1340.5320678710937,1347.6102783203123,1342.428399658203,1307.3192919921876,1281.0654866536458
2020-05-12,1285.035888671875,1303.702563120091,1265.1346474025222,1280.0976213873291,663107.0,1343.4777893066407,1384.7631689453126,-1.7821015453729587,-0.0023768739762104,-0.0038429022318199,0.0145261892004502,-0.0154869147584052,Healthcare,11.0,1283.3568603515623,1328.8975219726562,1337.7436197916666,1343.4777893066407,1313.7212646484377,1285.842439778646
2020-05-13,1268.6900634765625,1317.5294697327786,1242.4678207824854,1317.5294697327786,1508002.0,1343.7320983886718,1374.7700927734377,-1.7919365261553637,-0.0127201312736926,0.0384959318766811,0.0384959318766811,-0.0206687538974025,Healthcare,11.0,1279.1691650390626,1314.882727050781,1333.3584228515624,1343.7320983886718,1321.452607421875,1289.1609537760417
2020-05-14,1278.4185791015625,1293.825947956968,1250.171716106126,1273.3815708977206,907116.0,1340.4654296875,1365.4308422851564,-1.7860830581860232,0.0076681578149521,-0.0039400305081468,0.0120518968570009,-0.0220951599555816,Healthcare,11.0,1283.761767578125,1302.6802734375,1329.8094482421875,1340.4654296875,1325.5948193359377,1291.7469563802083
2020-05-15,1338.566650390625,1360.0974213547354,1274.221009712604,1282.9617178578962,1984090.0,1337.1,1356.7375146484376,-1.7498930758414002,0.0470488087957333,-0.041540652844221,0.0160849450102669,-0.0480705541701964,Healthcare,11.0,1291.7617431640624,1298.8234741210938,1327.9164388020831,1337.1,1330.7049462890625,1297.9461303710937
2020-05-18,1250.4185791015625,1348.048089191469,1240.4926146523708,1338.2702968582505,860662.0,1331.7641967773438,1347.4585083007812,-1.8029301404603588,-0.0658525828828462,0.0702578474320256,0.0780774627965414,-0.0079381133766611,Healthcare,11.0,1284.2259521484375,1288.383984375,1321.7633626302083,1331.7641967773438,1330.78791015625,1303.4704020182292
2020-05-19,1258.517333984375,1285.924715595571,1251.356846896765,1274.0728748988377,960164.0,1323.0382751464845,1338.4846875,-1.7980572693949868,0.0064768350520123,0.0123602118893466,0.0217775161859916,-0.0056896213458896,Healthcare,11.0,1278.9222412109375,1281.13955078125,1312.2390950520833,1323.0382751464845,1330.5666796875,1307.9214274088542
