date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2023-03-29,633.9647827148438,645.6957680644992,625.0433494034615,642.6891051476011,497621.0,629.1985565185547,626.5921069335938,0.1775961011753279,-0.0001319636044109,0.0137615253569716,0.0185041593310901,-0.0140724430672279,Chemicals,2.0,641.7131958007812,629.0802429199218,628.2078287760417,629.1985565185547,627.5867822265625,627.2663960774739
2023-03-31,641.21044921875,649.3925366987418,634.8520586474226,637.1686531171488,110896.0,629.9650115966797,627.3935583496094,0.2784603322949758,0.0001142913092566,-0.0063033846477794,0.012760377641944,-0.0099162304342894,Chemicals,2.0,642.2356689453125,631.1109741210937,630.1005533854167,629.9650115966797,628.5982055664062,627.131669108073
2023-04-03,629.923095703125,648.653203400088,627.4586078482614,648.653203400088,530973.0,629.5115417480469,627.8194201660157,0.1213332780598143,-0.0001760319646908,0.029733959311424,0.029733959311424,-0.0039123630672927,Chemicals,2.0,639.3670043945312,632.7621826171875,630.3042846679688,629.5115417480469,628.8564819335937,627.2417500813802
2023-04-05,621.8888549804688,632.7819396743664,617.3542212945123,632.7819396743664,192919.0,628.6267883300782,628.3803369140625,0.0094915982524417,-0.0001275431997566,0.0175161278525239,0.0175161278525239,-0.0072917108091588,Chemicals,2.0,633.8859741210938,633.5360290527344,629.6372233072917,628.6267883300782,628.7204418945313,626.9920145670573
2023-04-06,611.2422485351562,629.3316249818903,609.270658306727,623.022512183653,110876.0,627.4413696289063,628.6711450195312,-0.1387158541000779,-0.0001711978975028,0.0192726593698786,0.0295944471935394,-0.0032255463904109,Chemicals,2.0,627.6458862304687,633.2846496582031,628.3589721679688,627.4413696289063,628.3596362304687,626.8835774739583
2023-04-10,601.6799926757812,617.0091540410002,598.3776032817685,617.0091540410002,77196.0,626.4531036376953,628.5242614746094,-0.271828464859245,-0.0001564397075347,0.0254772662408921,0.0254772662408921,-0.0054886142703971,Chemicals,2.0,621.1889282226563,631.4510620117187,626.4498046875,626.4531036376953,627.596630859375,626.5204732259115
2023-04-11,603.5037841796875,612.4252179773556,598.6240863046264,605.6725454761768,88766.0,625.9873138427735,628.3152734375,-0.2464401410018225,3.031165280726e-05,0.0035936167317278,0.0147827305006786,-0.0080856127218718,Chemicals,2.0,613.6475952148437,627.9416320800781,625.2898478190104,625.9873138427735,626.7015283203125,626.1064371744792
2023-04-12,602.5180053710938,608.1370497378796,599.3634488697262,603.5038005172611,75481.0,624.7698577880859,627.7661877441407,-0.2601628015092095,-1.6334260603414475e-05,0.0016361256217731,0.0093259360163435,-0.0052356219619107,Chemicals,2.0,608.1665771484375,623.7667907714844,624.5636474609375,624.7698577880859,625.242548828125,625.4081644694011
2023-04-13,575.1129760742188,599.7085195621967,566.0929254199384,591.4771532467793,417231.0,621.9307678222656,627.0189575195312,-0.641658031430502,-0.0004548416653539,0.0284538479452578,0.0427664554812685,-0.0156839630290593,Chemicals,2.0,598.8114013671875,616.3486877441406,621.9611531575521,621.9307678222656,622.6637109375,623.7356018066406
2023-04-17,542.384521484375,574.521420368935,538.9342383453754,574.521420368935,387789.0,617.5291931152344,625.506748046875,-1.0972586868235168,-0.0005690787019491,0.0592511357009397,0.0592511357009397,-0.0063613230140804,Chemicals,2.0,585.0398559570312,606.34287109375,617.2030517578125,617.5291931152344,618.9610668945312,621.1396728515625
2023-04-18,537.7020263671875,549.8765735292167,532.7730501609949,546.1305636461436,244800.0,612.8984191894531,623.4365795898437,-1.1624419614694037,-8.633165091755602e-05,0.0156751078955399,0.0226418100825891,-0.0091667428510426,Chemicals,2.0,572.2442626953125,596.7165954589843,611.7154622395833,612.8984191894531,615.6113354492187,618.3712361653646
2023-04-19,522.1757202148438,541.9409015907511,519.0211635971449,540.9551064082303,208263.0,607.9620483398437,621.4028833007812,-1.3785779002874723,-0.0002887529782478,0.0359637291938046,0.0378515902037253,-0.0060411782769236,Chemicals,2.0,555.9786499023437,584.8131225585937,603.9539713541667,607.9620483398437,611.9855810546875,614.9143819173177
2023-04-20,522.4221801757812,529.2241309796489,518.5282770879707,523.5558085590104,98906.0,603.4126068115235,619.0685229492187,-1.3751470227486928,4.719866347597801e-06,0.0021699468863434,0.0130200268326641,-0.007453556214823,Chemicals,2.0,539.9594848632812,574.0630310058593,595.8310221354167,603.4126068115235,607.807783203125,611.0287048339844
2023-04-21,536.0260620117188,543.9617001835026,521.485584927263,521.485584927263,429336.0,599.5063903808593,616.9352612304688,-1.1857724385217434,0.0002604001581893,-0.0271264367816091,0.0148045752514367,-0.0271264367816091,Chemicals,2.0,532.1421020507812,565.4767517089844,588.2798258463541,599.5063903808593,603.9730346679687,607.5767761230469
2023-04-24,546.721923828125,550.0736511460985,529.3719545975895,541.2014954824517,178753.0,596.1546844482422,614.8453759765625,-1.0368793204501066,0.0001995399584912,-0.0100973238955179,0.0061305888275065,-0.0317345408595501,Chemicals,2.0,533.0095825195312,559.0247192382812,581.8984415690104,596.1546844482422,600.6252709960937,604.635819498698
2023-04-25,552.8338623046875,555.2983499755966,546.1797455932331,546.7219208472019,183746.0,592.7955841064453,612.7959057617187,-0.9517972959383908,0.0001117924526195,-0.0110556568152424,0.0044579173580918,-0.0120363768668481,Chemicals,2.0,536.0359497070312,554.1401062011719,576.4897135416667,592.7955841064453,597.5259252929687,602.3487711588542
2023-04-26,545.7361450195312,556.3334423780627,543.1731018186846,555.0026430561151,90932.0,588.1524871826172,611.2265185546875,-1.0506019809574936,-0.0001283878895472,0.0169798136354926,0.019418353457516,-0.0046964878984787,Chemicals,2.0,540.7480346679688,548.3633422851562,570.1247599283854,588.1524871826172,594.5192456054688,600.1126566569011
2023-04-27,536.814697265625,548.0035074929473,528.6818878785735,545.7361306808198,140501.0,582.7799011230469,609.6413586425781,-1.1747941401862876,-0.0001634754786781,0.0166192048404001,0.0208429655229538,-0.0151501242951759,Chemicals,2.0,543.6265380859375,541.7930114746093,563.9175333658854,582.7799011230469,591.4553930664063,597.110909016927
2023-04-28,543.0252075195312,545.1446910547287,536.223257421009,536.2725351424456,51762.0,577.4664611816406,607.7811608886718,-1.0883399345886062,0.0001156918818642,-0.0124352834519985,0.0039031034026559,-0.0125260301075021,Chemicals,2.0,545.0263671875,538.5842346191406,558.6599568684895,577.4664611816406,588.6103857421875,594.1485900878906
2023-05-02,537.0118408203125,552.6860058128478,534.8923574455455,543.6659572508534,112550.0,572.1949188232422,605.1806323242188,-1.1720497780143564,-0.0001107382606911,0.0123910050481872,0.0291877455971776,-0.0039468093879073,Chemicals,2.0,543.0843505859375,538.0469665527344,553.7112630208334,572.1949188232422,585.5406176757813,591.0351175944011
2023-05-03,537.1598510742188,542.088827280926,532.329430324379,540.2157922551106,39598.0,567.3546722412109,603.3017065429688,-1.1699893822660798,2.756182315835076e-06,0.0056890722096607,0.0091759951843948,-0.0089925200853708,Chemicals,2.0,539.9495483398438,537.9927490234375,549.4099202473958,567.3546722412109,582.226376953125,587.929862467448
2023-05-04,532.1322021484375,549.0878905139176,529.5691588632129,547.0177447964793,78562.0,561.9007598876954,601.0393054199219,-1.2399774148321745,-9.359688583811532e-05,0.0279733919276876,0.0318636765394444,-0.0048165536212176,Chemicals,2.0,537.228759765625,538.9883972167969,544.6518147786459,561.9007598876954,577.9677416992188,584.9708312988281
2023-05-05,541.2014770507812,542.0887166541918,532.4772150125796,534.744531571329,68551.0,557.4646789550782,599.3309216308594,-1.1137274087982976,0.0001704327395659,-0.011930761007229,0.0016393887323542,-0.0161201741091757,Chemicals,2.0,538.1061157226562,540.8663269042969,540.5640462239584,557.4646789550782,573.8451440429687,582.5638468424479
2023-05-08,543.1731567382812,550.3694496850285,535.2867951159468,542.1380838089827,74775.0,553.5288940429688,597.6067663574219,-1.086280388488061,3.643152820358875e-05,-0.0019056039799795,0.0132486166841536,-0.014519056261343,Chemicals,2.0,538.1357055664063,541.5810363769531,538.4347249348958,553.5288940429688,569.6003100585938,580.197939046224
2023-05-09,537.4061889648438,544.1095831887633,531.1463543734448,534.3009105282757,75758.0,549.8370910644531,596.0649829101562,-1.166560204022763,-0.0001061718109942,-0.0057782707016259,0.0124736081600245,-0.0116482368828999,Chemicals,2.0,538.2145751953125,540.649462890625,538.1028361002604,549.8370910644531,565.3988500976562,577.6529439290365
2023-05-10,538.4905395507812,541.2014759054991,526.7102768121035,533.8080131199049,79842.0,546.6776184082031,594.5833312988282,-1.1514653624294102,2.017748600972036e-05,-0.0086956521739129,0.0050343249427917,-0.0218764525529177,Chemicals,2.0,538.480712890625,539.2151306152343,538.1554036458333,546.6776184082031,561.5798803710937,574.9354329427083
2023-05-11,534.3502197265625,543.1730978689548,532.3293518134947,541.4479564510407,100476.0,543.2199401855469,592.9518383789062,-1.2091012162786208,-7.688751278105422e-05,0.0132829303001134,0.0165114148299725,-0.0037819165005713,Chemicals,2.0,538.92431640625,538.0765380859375,538.9670369466146,543.2199401855469,557.3054711914062,571.4605041503906
2023-05-12,540.80712890625,545.2432065372759,535.4838718499111,537.2090131508656,157427.0,540.1343963623046,591.2986572265625,-1.119216982789891,0.0001208366524672,-0.0066532328496876,0.008202698141198,-0.0098431710157091,Chemicals,2.0,538.8454467773438,538.47578125,540.1927001953125,540.1343963623046,553.7408325195313,568.0118611653646
2023-05-15,520.2533569335938,545.0461274279147,515.2751037800823,544.8489563769706,194808.0,537.3914154052734,589.1979272460937,-1.4053384052308606,-0.0003800573415928,0.047276195560457,0.0476551860048557,-0.009568901549917,Chemicals,2.0,534.2614868164062,536.1985961914063,539.1411865234375,537.3914154052734,549.6754125976563,563.7105061848958
2023-05-16,531.1956787109375,536.1739922236407,520.2040991748712,522.4714159273391,93111.0,536.8319732666016,587.4165930175782,-1.253014409620444,0.0002103267885062,-0.0164238210761987,0.0093719013768789,-0.020692147878047,Chemicals,2.0,533.019384765625,535.6169799804687,538.106103515625,536.8319732666016,546.4735498046875,560.0022725423177
2023-05-17,533.6602783203125,537.159899879577,528.3862973672182,531.1465122601289,58609.0,536.6298858642579,585.6746960449219,-1.2187056342326483,4.639720743504272e-05,-0.0047104237701475,0.0065577703670947,-0.0098826560029802,Chemicals,2.0,532.0533325195313,535.2670227050781,536.8278645833333,536.6298858642579,543.7527612304688,556.6587890625
2023-05-18,527.6467895507812,539.279158865491,521.7812970915043,536.2724960590846,100237.0,536.9034393310546,583.7100048828125,-1.302417176953861,-0.0001126838367745,0.0163475011676788,0.0220457501970459,-0.0111163236002452,Chemicals,2.0,530.712646484375,534.8184814453125,535.6219075520834,536.9034393310546,540.7184814453125,552.8733337402343
2023-05-19,532.329345703125,535.385286398232,523.2600188908477,530.6534820256134,64402.0,537.3987976074219,581.5767419433594,-1.237233052660243,8.874414182127977e-05,-0.0031481707537616,0.0057406955295138,-0.0170370596426505,Chemicals,2.0,529.01708984375,533.9312683105469,535.3228841145833,537.3987976074219,537.9109350585937,549.6202087402344
2023-05-22,535.138916015625,537.2583998253215,529.6184868002825,536.1740491406468,47235.0,537.3544403076172,579.487841796875,-1.1981220682954337,5.27787982229122e-05,0.0019343260115129,0.0039606235806528,-0.0103158806996224,Chemicals,2.0,531.9942016601562,533.1278442382812,534.7971313476562,537.3544403076172,536.31197265625,546.7285441080729
2023-05-23,530.0127563476562,538.5398478097216,525.4287850933686,538.5398478097216,60332.0,536.5189819335938,577.3890844726562,-1.2694814322997623,-9.579119579146922e-05,0.0160884645887127,0.0160884645887127,-0.0086487942023811,Chemicals,2.0,531.7576171875,532.3885009765625,534.3305257161459,536.5189819335938,535.8171020507813,544.0208943684896
2023-05-24,532.0830078125,536.0754667036286,525.2809962437847,525.4288896045623,48100.0,535.4814392089844,575.6018383789062,-1.2406622309035602,3.906040826469725e-05,-0.0125057897174617,0.0075034512143932,-0.0127837413877953,Chemicals,2.0,531.4421630859375,531.7477478027344,533.9920694986979,535.4814392089844,535.5923413085937,541.7009948730469
2023-05-25,524.9358520507812,535.7303196336252,522.4713644824677,528.3861346464201,88598.0,534.4414245605469,573.8441638183593,-1.3401551305849737,-0.0001343240745669,0.0065727699530515,0.0205634032056925,-0.0046948356807511,Chemicals,2.0,530.8999755859375,530.8063110351562,533.5123128255208,534.4414245605469,535.7027465820313,539.0820638020833
2023-05-26,524.245849609375,529.0762699196833,517.690347951855,521.4856352184107,78927.0,533.8129821777344,571.79173828125,-1.3497603981867328,-1.3144509728391096e-05,-0.0052651144363297,0.0092140363417423,-0.0125046324399223,Chemicals,2.0,529.2832763671875,529.1501831054687,532.3819376627604,533.8129821777344,535.775693359375,536.4729919433594
2023-05-29,538.9833984375,560.079434807572,534.3008723422497,557.9599515603567,617788.0,533.6108917236328,569.9335107421875,-1.1446044569995824,0.000281119036786,0.0352080475537266,0.0391404195959077,-0.0086877000457246,Chemicals,2.0,530.0521728515625,531.0231872558594,532.1026204427084,533.6108917236328,535.8939868164063,535.2686726888021
2023-05-30,536.1246948242188,543.2717100158401,531.3928899033988,541.9901882909752,186063.0,533.5665344238281,568.0476843261719,-1.1843994077880466,-5.3038806419057896e-05,0.0109405396233046,0.0133308822753719,-0.0088259409919019,Chemicals,2.0,531.274560546875,531.5160888671875,532.0171875,533.5665344238281,535.47009765625,535.0600118001302
2023-05-31,537.8991088867188,540.5607074653109,531.392825264871,540.1171478143166,158650.0,533.6034973144531,566.19931640625,-1.1596984489452038,3.3097040289886694e-05,0.0041235222199724,0.0049481371778079,-0.0120957322932058,Chemicals,2.0,532.4377807617187,531.9399719238281,531.9777587890625,533.6034973144531,534.8727075195312,535.066581217448
2023-06-01,536.9134521484375,543.8140194789584,534.7446903823536,540.2158424464893,127568.0,533.8425598144531,564.5195227050781,-1.1734194101571285,-1.832419355223048e-05,0.0061506939057633,0.0128522898856575,-0.0040393135195359,Chemicals,2.0,534.83330078125,532.8666381835938,532.1486409505209,533.8425598144531,534.5197998046875,535.5578389485677
2023-06-02,537.1598510742188,540.1665145266768,532.8223279450498,540.1665145266768,122302.0,533.640478515625,562.9944995117188,-1.1699893822660798,4.58917400551817e-06,0.0055973346601487,0.0055973346601487,-0.0080749205669312,Chemicals,2.0,537.4161010742188,533.3496887207032,531.9054890950521,533.640478515625,534.5336059570312,536.0490946451823
2023-06-05,545.6376953125,550.2216674975695,538.8850216148346,539.7229235475949,251479.0,533.763705444336,561.6242456054688,-1.0519724627479967,0.0001578272132834,-0.0108401084010839,0.0084011281193541,-0.0123757463160567,Chemicals,2.0,538.7469604492187,534.3995666503906,533.5977783203125,533.763705444336,534.63810546875,536.369482421875
2023-06-06,578.02099609375,586.4495932559557,549.1372085354707,551.059521224538,810963.0,535.7944458007812,560.9095446777344,-0.6011765652751894,0.0005934945671725,-0.0466444559132227,0.0145818183407973,-0.0499701356066218,Chemicals,2.0,547.126220703125,539.200390625,536.7194661458333,535.7944458007812,536.2784716796875,537.4127848307292
2023-06-07,588.86474609375,600.6942886432305,580.436209060878,585.9566983515346,359198.0,538.3131561279297,560.2865222167969,-0.4502247507507386,0.0001876013167909,-0.0049383967396691,0.0200887260240183,-0.0143131968568044,Chemicals,2.0,557.3193481445312,544.878564453125,540.3997639973958,538.3131561279297,538.3466674804688,538.6138142903645
2023-06-08,574.6200561523438,592.7093743200428,570.381088584005,587.5339494299302,363324.0,540.3266479492188,559.0069616699219,-0.6485197865080612,-0.0002419008785276,0.0224737948829316,0.0314804851902057,-0.0073769920192532,Chemicals,2.0,564.8606689453125,549.8469848632812,543.5313151041667,540.3266479492188,540.046181640625,539.576611328125
2023-06-09,574.915771484375,579.6475764009541,568.3109316244048,579.6475764009541,126927.0,542.032080078125,557.6199487304688,-0.6444032432501644,5.146275854193139e-06,0.0082304315715013,0.0082304315715013,-0.0114883608827031,Chemicals,2.0,572.4118530273438,554.9139770507812,546.37041015625,542.032080078125,541.3947534179688,540.8466471354167
2023-06-12,571.9090576171875,583.0485303359718,568.458774729271,577.3802084486804,185913.0,544.6148651123046,556.0722497558594,-0.6862585897869051,-5.2298336840272966e-05,0.0095664699808881,0.0194776994181486,-0.0060329222661585,Chemicals,2.0,577.6661254882813,558.20654296875,548.8217529296875,544.6148651123046,542.544189453125,541.8094421386719
2023-06-13,561.4103393554688,572.6977058853611,558.5022316219267,571.9090817969839,217310.0,546.1255981445313,554.4516027832032,-0.8324073456866108,-0.0001835732118924,0.0187006574434811,0.0201053770097123,-0.005180003875384,Chemicals,2.0,574.343994140625,560.735107421875,550.9149251302083,546.1255981445313,543.50435546875,542.622725423177
2023-06-14,556.6292114257812,566.7828886329057,553.7211039299918,561.4102934573212,170636.0,547.2740447998046,552.9048913574219,-0.8989636510661944,-8.516280507367413e-05,0.008589348049653,0.0182413660632654,-0.0052244967315682,Chemicals,2.0,567.8968872070312,562.6081176757813,552.551338704427,547.2740447998046,544.22990234375,543.2717041015625
2023-06-15,555.791259765625,569.2966645336477,553.3760497612446,556.9742259073784,222314.0,548.6812683105469,551.1965075683594,-0.9106284647684986,-1.5054036743955557e-05,0.002128436028757,0.024299419126738,-0.0043455343385551,Chemicals,2.0,564.1311279296875,564.4958984375,554.6083658854167,548.6812683105469,545.0875439453125,544.0603393554687
2023-06-16,558.1572265625,565.7971389831971,555.7912941326971,556.9742603475986,122441.0,549.9726623535156,549.7611901855469,-0.8776927201143998,4.256934155230763e-05,-0.0021194139547147,0.0136877425519486,-0.0042388279094295,Chemicals,2.0,560.7794189453125,566.5956359863281,556.8691243489583,549.9726623535156,545.7815478515626,544.6255310058593
2023-06-19,547.4613037109375,568.0644460829902,546.1797820701089,564.8606118968389,187007.0,550.5887817382812,548.2726391601562,-1.026586687833768,-0.0001916292102394,0.0317818046096793,0.0376339701681112,-0.0023408442425827,Chemicals,2.0,555.8898681640625,566.7779968261718,557.4343180338542,550.5887817382812,546.8698657226563,544.7684692382812
2023-06-20,523.4571533203125,551.8480377379531,502.7554579912606,548.7428195394871,2102589.0,550.2610015869141,546.5169372558594,-1.36073954616992,-0.0004384629603574,0.0483051307232815,0.0542372651468336,-0.03954802259887,Chemicals,2.0,548.2992309570312,561.3216125488282,556.5898152669271,550.2610015869141,546.5603247070312,544.3035013834635
2023-06-21,529.717041015625,541.4480282809677,526.6118221523277,529.2734812981295,312267.0,550.1427032470704,545.0776782226562,-1.273597975557659,0.0001195873942233,-0.0008373521770134,0.0221457615236446,-0.0058620331665065,Chemicals,2.0,542.916796875,555.4068420410156,556.0443440755208,550.1427032470704,546.4025952148437,544.0110514322917
2023-06-22,532.2307739257812,539.7720699908775,523.8021780763278,531.2942565904914,210166.0,550.5074493408204,543.6522180175781,-1.2386052337462088,4.745425794376423e-05,-0.001759607638585,0.0141692221392442,-0.0158363556982686,Chemicals,2.0,538.2046997070313,551.1679138183594,555.7321655273438,550.5074493408204,546.5859545898437,543.9404032389323
2023-06-23,527.4990234375,545.046227329061,525.8232196177117,534.6953770229499,242356.0,550.6701080322266,542.1518383789063,-1.3044741741112125,-8.890411302938106e-05,0.0136424017215313,0.033264903084015,-0.0031768851605974,Chemicals,2.0,532.0730590820312,546.4262390136719,555.0881103515625,550.6701080322266,546.3927416992187,543.4967997233073
2023-06-26,525.8231811523438,534.69533790856,522.4714534216188,529.8649173851322,109395.0,550.0120971679687,541.1660424804687,-1.3278029518680898,-3.176958080861381e-05,0.0076864930601405,0.0168728901163559,-0.0063742487034893,Chemicals,2.0,527.7454345703125,541.8176513671875,553.7671427408854,550.0120971679687,546.0201123046875,543.682460530599
2023-06-27,532.427978515625,534.2517357881193,521.5349532810839,531.2450723766907,249526.0,549.827261352539,540.9669116210938,-1.2358600219265463,0.0001256087141081,-0.0022217204704985,0.0034253595717843,-0.0204591525503791,Chemicals,2.0,529.539599609375,538.9194152832031,550.727608235677,549.827261352539,546.1167211914062,543.7235371907552
2023-06-28,532.77294921875,536.9625782002223,522.2742078214453,536.9625782002223,291476.0,549.5709533691406,540.868330078125,-1.2310578129495324,6.479199385553968e-06,0.0078638170117606,0.0078638170117606,-0.0197058454501113,Chemicals,2.0,530.15078125,536.5337890625,546.9881551106771,549.5709533691406,546.1443188476562,543.6939595540365
2023-06-30,528.6326293945312,536.2725415209791,524.0486580513991,532.822258625164,259326.0,549.1569122314453,540.9974682617187,-1.2886936667987428,-7.77126509574111e-05,0.007925407925408,0.0144522144522145,-0.0086713741987178,Chemicals,2.0,529.43115234375,533.8179260253906,543.9223266601563,549.1569122314453,546.2921899414063,543.7268208821614
2023-07-03,537.4061889648438,544.1095831887633,534.3994659648015,537.2582956419009,313325.0,549.1692291259766,541.2971484375,-1.166560204022763,0.00016596704559,-0.0002751983992363,0.0124736081600245,-0.0055948797423301,Chemicals,2.0,531.4125854492188,531.742822265625,541.4216878255208,549.1692291259766,546.818603515625,543.8960489908854
2023-07-04,530.25927734375,545.88410764427,527.4004471145544,542.0394821868229,160389.0,548.4003082275391,541.1818127441406,-1.2660497051132515,-0.0001329890084604,0.0222159334997096,0.0294663968517252,-0.0053913818227122,Chemicals,2.0,532.2998046875,530.0226196289062,538.6450358072917,548.4003082275391,546.469638671875,543.7333943684896
2023-07-05,528.829833984375,534.0052586562762,525.0344864574166,532.8715701370709,137220.0,545.9407501220703,540.8239709472656,-1.2859484549790805,-2.69574417733065e-05,0.0076427914859571,0.0097865595685247,-0.0071768786158734,Chemicals,2.0,531.58017578125,530.5598876953125,536.4730021158854,545.9407501220703,546.1778442382813,543.6939636230469
2023-07-06,531.1463623046875,534.3501962256221,527.0553489373102,528.8297679983507,134137.0,543.0548309326172,540.3902209472657,-1.2537009249872926,4.3804796390911614e-05,-0.0043614989591285,0.0060319229280474,-0.0077022336171634,Chemicals,2.0,531.2548583984375,530.7028198242188,534.7741455078125,543.0548309326172,545.907734375,543.6627421061198
2023-07-07,526.9568481445312,533.2659619230327,524.4923599760804,531.7379912922269,114843.0,540.6716705322266,540.0146350097656,-1.3120215949078888,-7.887683052139494e-05,0.009073120815358,0.0119727332526686,-0.0046768310861289,Chemicals,2.0,530.9197021484375,530.1754272460937,532.8518513997395,540.6716705322266,545.5094702148438,543.7301086425781
2023-07-10,530.25927734375,540.4622338888868,527.0554428519326,535.2868089405664,187860.0,538.4388458251954,539.8835266113281,-1.2660497051132515,6.266982222257633e-05,0.0094812704117144,0.0192414484405569,-0.0060420149702358,Chemicals,2.0,529.4903198242188,530.4514526367187,530.9919881184895,538.4388458251954,545.233447265625,543.9305562337239
2023-07-11,526.9075317382812,530.2592594686154,523.5558040079472,529.3720197258317,137610.0,536.18876953125,539.5611730957031,-1.312708110274737,-6.320956084462703e-05,0.0046772684752105,0.0063611308027362,-0.006361130802736,Chemicals,2.0,528.819970703125,530.5598876953125,529.6217366536458,536.18876953125,544.4842407226563,543.52802734375
2023-07-12,531.1956787109375,537.2583427932072,522.5699713725145,529.3719817980775,191264.0,534.6780364990234,539.4448498535156,-1.253014409620444,8.138329240634513e-05,-0.0034331922979599,0.0114132405914562,-0.0162382859727985,Chemicals,2.0,529.2931396484375,530.4366577148437,530.1376383463542,534.6780364990234,542.6112280273437,543.3637268066407
2023-07-13,526.0696411132812,534.9910757849166,524.541610393869,534.9910757849166,130335.0,533.1500579833985,539.2230456542969,-1.3243720743293104,-9.649998678633254e-05,0.0169586571328381,0.0169586571328381,-0.0029046168035445,Chemicals,2.0,528.2777954101563,529.7663269042969,529.8944783528646,533.1500579833985,540.099423828125,542.9694112141927
2023-07-14,522.4221801757812,529.3720243274529,519.2183457641161,527.893331522069,168758.0,531.4816040039062,539.0288452148437,-1.3751470227486928,-6.933418415442372e-05,0.0104726628269244,0.0133031184650951,-0.006132653882703,Chemicals,2.0,527.3708618164062,529.1452819824219,529.2405721028646,531.4816040039062,538.0115087890625,542.4863688151041
2023-07-17,524.8373413085938,526.316033975502,520.3026476958463,526.2174183634796,169300.0,529.8156097412109,538.7015625,-1.341526462023208,4.623006496393023e-05,0.0026295328976495,0.002817430374183,-0.0086401885990827,Chemicals,2.0,526.286474609375,527.8883972167969,529.0631266276042,529.8156097412109,536.0083715820313,542.0756184895833
2023-07-18,523.0136108398438,528.3862065030312,521.0420205170713,527.4004113416449,129229.0,528.5932250976563,538.2983715820312,-1.3669139362328997,-3.474848920244189e-05,0.0083875455836741,0.0102723821174752,-0.0037696730676025,Chemicals,2.0,525.5076904296875,527.1638305664062,528.8758219401042,528.5932250976563,534.0525537109374,541.3214823404948
2023-07-19,523.7529296875,526.6610372943999,521.8799550801886,523.457203188257,122853.0,528.6080139160156,538.0253063964843,-1.356622153264292,1.4135747757482164e-05,-0.0005646297757597,0.0055524416992474,-0.0035760651657432,Chemicals,2.0,524.019140625,526.6561401367187,528.2974853515625,528.6080139160156,532.5462573242188,539.5125467936198
2023-07-20,524.7433471679688,528.3585341676113,523.4557670217297,527.4175892886869,89932.0,528.3593292236328,537.7503625488281,-1.34283491952933,1.8910013182353856e-05,0.0050962858989085,0.0068894384638769,-0.0024537331500973,Chemicals,2.0,523.7538818359375,526.0158386230469,527.7621785481771,528.3593292236328,531.2708227539063,537.375166829427
2023-07-21,527.330810546875,530.8635862669133,526.584446912815,529.9181801825918,100950.0,528.1143310546875,537.6099743652344,-1.3068158032585322,4.930912212361971e-05,0.0049065398493091,0.0066993538958488,-0.0014153613237314,Chemicals,2.0,524.7356079101562,526.0532348632812,527.675390625,528.1143310546875,530.1324047851563,535.7988586425781
2023-07-24,525.8878784179688,536.13792781347,524.3951510087433,530.4158060781058,166910.0,528.0337738037109,537.3115893554688,-1.326902325272967,-2.7362939923989416e-05,0.0086100628022809,0.0194909405904857,-0.0028384898577926,Chemicals,2.0,524.9457153320312,525.6160949707031,526.9075032552083,528.0337738037109,528.841630859375,534.1645955403645
2023-07-25,521.9569702148438,529.8186914880323,517.7773216992148,525.887830851438,179692.0,527.840463256836,537.3456616210938,-1.3816230377562653,-7.474802832402983e-05,0.0075310051611654,0.0150620103223308,-0.0080076495844256,Chemicals,2.0,524.7343872070312,525.1210388183594,526.3540161132812,527.840463256836,527.8214575195312,532.4995259602864
2023-07-26,522.205810546875,527.0322715892514,519.5686344685244,525.44005329919,68398.0,527.3293548583985,537.1658642578125,-1.3781590239559671,4.767449162117465e-06,0.0061934254406859,0.0092424499017389,-0.005050070345998,Chemicals,2.0,524.4249633789062,524.2220520019531,525.9124145507812,527.3293548583985,527.7714038085937,531.1927083333334
2023-07-27,519.6681518554688,526.4351702514982,516.4836547457988,526.3854248218158,109580.0,526.6741149902343,536.8860217285156,-1.4134848276780667,-4.859499147948365e-05,0.0129260816587724,0.0130218070356398,-0.0061279435699488,Chemicals,2.0,523.4099243164062,523.5819030761719,525.1472005208333,526.6741149902343,527.3694482421874,529.9606730143229
2023-07-28,520.5637817382812,525.390303479594,519.4193938328652,522.355103223687,126489.0,526.2706726074218,536.7443615722656,-1.401017096869733,1.7234650220812053e-05,0.0034411181650482,0.0092717202207111,-0.0021983625168747,Chemicals,2.0,522.0565185546875,523.3960632324219,524.72099609375,526.2706726074218,526.9027685546876,528.7864237467448
2023-07-31,518.026123046875,525.9375899537221,512.8513228805629,522.4048141274229,611663.0,525.3016693115235,536.4582971191406,-1.4363429005918324,-4.87482760120661e-05,0.0084526453121587,0.0152723319440228,-0.0099894579367455,Chemicals,2.0,520.4841674804687,522.71494140625,523.9054524739583,525.3016693115235,526.5238525390625,527.448720296224
2023-08-01,510.11468505859375,522.355098310647,508.0248909975879,518.0758978460192,212871.0,524.2944396972656,535.9578125,-1.546475089163934,-0.0001527227611949,0.0156067116289957,0.0239954143853891,-0.0040967141747072,Chemicals,2.0,518.1157104492188,521.425048828125,522.7859293619791,524.2944396972656,525.8955126953125,526.2038330078125
